intake_id,item_name,status,profile,category,Category_Group,track,pathway,gpu_model,vram_gb,unified_memory_gb,screen_size_in,thermal_flag,price_aud,Over_Budget,Price_Unknown,condition,retailer,verification_status,au_stock,seller_class,source_platform,batch,source_file,exceptional_override,shortlist_reason,soft_penalty_notes,Machine,Type,Performance_Headroom,Price_Value,Future_Proof,Portability,Track2_Avoidance,MCDA_Total,seller_risk_score,current_best_price_aud,current_best_retailer,current_best_url,in_stock_now,student_discount_possible,cashback_possible,cashback_source,stackable_coupons_confirmed,price_match_possible,price_beat_possible,effective_best_price_aud,promo_notes,pricing_checked_at,warranty_months_confirmed,acl_covered
fb-390,Lenovo Legion Go Z2 2TB,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,750.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-390_lenovo-legion-go-z2-2tb.md,,Passed gates,Unverified — confirm specs before scoring,fb-390,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-391,Machenike L16A Ryzen 7 7840H 16GB LPDDR5 1TB SSD Radeon 780M 16in 2.5K 120Hz,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,16.0,UNKNOWN,799.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-391_machenike-l16a-ryzen-7-7840h-16gb-lpddr5-1tb-ssd-radeon-780m.md,,Passed gates,Unverified — confirm specs before scoring,fb-391,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-392,"Lenovo Legion Slim 5 14"" (RTX 4060) (32 GB LPDDR5x-6400 RAM)",ACTIVE,Laptop,laptop,Complete_System,1,1A,RTX 4060,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-392_lenovo-legion-slim-5-14-rtx-4060-32-gb-lpddr5x-6400-ram.md,,Passed gates,Unverified — confirm specs before scoring,fb-392,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-393,Lenovo ThinkPad L13 Laptop/Touchscreen/Win 11 Pro,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,290.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-393_lenovo-thinkpad-l13-laptoptouchscreenwin-11-pro.md,,Passed gates,Unverified — confirm specs before scoring,fb-393,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-394,Lenovo G50-45 laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,85.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-394_lenovo-g50-45-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-394,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-395,Dell Latitude 5440 Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,430.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-395_dell-latitude-5440-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-395,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-396,Acer 4720Z laptop 2008 model,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-396_acer-4720z-laptop-2008-model.md,,Passed gates,Unverified — confirm specs before scoring,fb-396,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-397,"HP Ryzen 745 G5 AMD Pro 2500U w/Radeon Vega Mobile Gfx 2.00 GHz, 8 GB / 256 GB",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-397_hp-ryzen-745-g5-amd-pro-2500u-wradeon-vega-mobile-gfx-200-gh.md,,Passed gates,Unverified — confirm specs before scoring,fb-397,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-398,"HP Notebook 250 G7, i5, 1035G1, 16GB, 256GB, Graphic: 128mb, 15.6""",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,320.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-398_hp-notebook-250-g7-i5-1035g1-16gb-256gb-graphic-128mb-156.md,,Passed gates,Unverified — confirm specs before scoring,fb-398,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-399,"Dell 5421, i5, 11500h, 11th gen, 16gb, 256 gb, 14"", windows 11",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,410.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-399_dell-5421-i5-11500h-11th-gen-16gb-256-gb-14-windows-11.md,,Passed gates,Unverified — confirm specs before scoring,fb-399,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-400,Toshiba portable Disk drive,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,15.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-400_toshiba-portable-disk-drive.md,,Passed gates,Unverified — confirm specs before scoring,fb-400,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-403,"Dell Latitude E5540 i5-4310U 2-2.60GHz, 8GB Ram, 500GB  HDD Window 10 Pro .",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-403_dell-latitude-e5540-i5-4310u-2-260ghz-8gb-ram-500gb-hdd-wind.md,,Passed gates,Unverified — confirm specs before scoring,fb-403,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-404,HP 17.3inch hardware upgrade notebook,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,17.3,UNKNOWN,100.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-404_hp-173inch-hardware-upgrade-notebook.md,,Passed gates,Unverified — confirm specs before scoring,fb-404,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-405,Dell vostro 5320 - 13 inch - 12 core i7 cpu - 16 GB RAM,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,13.0,UNKNOWN,899.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-405_dell-vostro-5320-13-inch-12-core-i7-cpu-16-gb-ram.md,,Passed gates,Unverified — confirm specs before scoring,fb-405,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-406,Del Vostro 5410 - 14 inches,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,390.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-406_del-vostro-5410-14-inches.md,,Passed gates,Unverified — confirm specs before scoring,fb-406,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-407,"Dell 14"" UltraBook i5 16GB 256GB Win11 Pro | MS Office Business",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-407_dell-14-ultrabook-i5-16gb-256gb-win11-pro-ms-office-business.md,,Passed gates,Unverified — confirm specs before scoring,fb-407,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-408,HP Elitebook 840 Core i5 16gb 256gb ssd,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,350.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-408_hp-elitebook-840-core-i5-16gb-256gb-ssd.md,,Passed gates,Unverified — confirm specs before scoring,fb-408,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-409,MacBook Pro/16GB RAM/Office 2026,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-409_macbook-pro16gb-ramoffice-2026.md,,Passed gates,Unverified — confirm specs before scoring,fb-409,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-411,Lenovo IdeaPad Slim 3,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-411_lenovo-ideapad-slim-3.md,,Passed gates,Unverified — confirm specs before scoring,fb-411,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-412,"HP EliteBook 840 G6 14 inch Laptop, Silver Touchscreen",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,14.0,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-412_hp-elitebook-840-g6-14-inch-laptop-silver-touchscreen.md,,Passed gates,Unverified — confirm specs before scoring,fb-412,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-413,Microsoft surface 7+,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-413_microsoft-surface-7.md,,Passed gates,Unverified — confirm specs before scoring,fb-413,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-414,HP laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-414_hp-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-414,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-415,Acer TravelMate Spin P4 2-in-1 Touchscreen Laptop | i5-1135G7 | Stylus Pen | Thunderbolt 4 | Win11,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-415_acer-travelmate-spin-p4-2-in-1-touchscreen-laptop-i5-1135g7.md,,Passed gates,Unverified — confirm specs before scoring,fb-415,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-416,Acer Spin 5 SP513-53N 2-in-1 Core i5-8265U/8GB RAM/256GB SSD/W11 Pro,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,239.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-416_acer-spin-5-sp513-53n-2-in-1-core-i5-8265u8gb-ram256gb-ssdw1.md,,Passed gates,Unverified — confirm specs before scoring,fb-416,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-417,Lenovo gen 3 laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,240.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-417_lenovo-gen-3-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-417,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-418,HP LAPTOP BRAND NEW,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,950.0,No,,New,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-418_hp-laptop-brand-new.md,,Passed gates,Unverified — confirm specs before scoring,fb-418,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-419,ASUS Laptop – Intel Core i7 – 15.6” – Charger Included,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,230.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-419_asus-laptop-intel-core-i7-156-charger-included.md,,Passed gates,Unverified — confirm specs before scoring,fb-419,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-420,Hp X360 Touchscreen i5  (256 GB SSD ) With 12 Months Warranty,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-420_hp-x360-touchscreen-i5-256-gb-ssd-with-12-months-warranty.md,,Passed gates,Unverified — confirm specs before scoring,fb-420,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-421,"Selling MSI PRO 15.6"" FHD Portable Monitor",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,150.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-421_selling-msi-pro-156-fhd-portable-monitor.md,,Passed gates,Unverified — confirm specs before scoring,fb-421,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-422,"HP Notebook Ryzen7 16GB 15"" FHD SSD RADEON Laptop Win11 GREAT condition",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-422_hp-notebook-ryzen7-16gb-15-fhd-ssd-radeon-laptop-win11-great.md,,Passed gates,Unverified — confirm specs before scoring,fb-422,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-424,MSI Bravo 15 Gaming Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1000.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-424_msi-bravo-15-gaming-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-424,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-426,Lenovo LOQ 15IAX9E Luna grey,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-426_lenovo-loq-15iax9e-luna-grey.md,,Passed gates,Unverified — confirm specs before scoring,fb-426,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-427,"2019 MacBook Pro 2.3Ghz i9, 1Tb, 16gb RAM - 16 inch",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,16.0,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-427_2019-macbook-pro-23ghz-i9-1tb-16gb-ram-16-inch.md,,Passed gates,Unverified — confirm specs before scoring,fb-427,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-428,i7/250GB SSD/8GB RAM Fujitsu Lifebook with docking station,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,440.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-428_i7250gb-ssd8gb-ram-fujitsu-lifebook-with-docking-station.md,,Passed gates,Unverified — confirm specs before scoring,fb-428,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-429,Microsoft Surface Pro 13” laptop in sandstone,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,750.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-429_microsoft-surface-pro-13-laptop-in-sandstone.md,,Passed gates,Unverified — confirm specs before scoring,fb-429,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-430,MSI GF63 Thin Gaming Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-430_msi-gf63-thin-gaming-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-430,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-431,"HP 15.6 inch Laptop 15-fd0943TU, Silver",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,15.6,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-431_hp-156-inch-laptop-15-fd0943tu-silver.md,,Passed gates,Unverified — confirm specs before scoring,fb-431,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-432,Dell laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-432_dell-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-432,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-433,Hp Elitebook x360 G4 touch screen,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,260.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-433_hp-elitebook-x360-g4-touch-screen-10-available.md,,Passed gates,Unverified — confirm specs before scoring,fb-433,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-434,HP X360,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,340.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-434_hp-x360.md,,Passed gates,Unverified — confirm specs before scoring,fb-434,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-435,🔥🔥Dell latitude 3310,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,199.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-435_dell-latitude-3310.md,,Passed gates,Unverified — confirm specs before scoring,fb-435,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-436,Dell latitude 5591 big screen 15.6,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,199.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-436_dell-latitude-5591-big-screen-156.md,,Passed gates,Unverified — confirm specs before scoring,fb-436,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-437,microsoft pro 7 laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,380.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-437_microsoft-pro-7-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-437,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-438,"HP EliteBook x360 830 G8 13.3 inch (256GB, Intel Core i5 7th Gen., 2.40GHz",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,13.3,UNKNOWN,350.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-438_hp-elitebook-x360-830-g8-133-inch-256gb-intel-core-i5-7th-ge.md,,Passed gates,Unverified — confirm specs before scoring,fb-438,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-439,Dell Latitude 3450,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-439_dell-latitude-3450.md,,Passed gates,Unverified — confirm specs before scoring,fb-439,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-440,HP Pavillion X360 Convertible,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-440_hp-pavillion-x360-convertible.md,,Passed gates,Unverified — confirm specs before scoring,fb-440,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-441,Dell Latitude 7490 i7-8650U 512GB 8GB Windows 11 fully functional,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-441_dell-latitude-7490-i7-8650u-512gb-8gb-windows-11-fully-funct.md,,Passed gates,Unverified — confirm specs before scoring,fb-441,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-442,Laptop/tablet 32g,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,140.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-442_laptoptablet-32g.md,,Passed gates,Unverified — confirm specs before scoring,fb-442,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-443,HP Probook 2in1 Touchscreen Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-443_hp-probook-2in1-touchscreen-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-443,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-444,Dell Latitude 3450 Laptop computer,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,120.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-444_dell-latitude-3450-laptop-computer.md,,Passed gates,Unverified — confirm specs before scoring,fb-444,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-445,"$320 💜 NOW FOR Surface laptop 2, BEST Quality screen, Core i7, ultra book TOUCHSCREEN, Warranty",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,320.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-445_320-now-for-surface-laptop-2-best-quality-screen-core-i7-ult.md,,Passed gates,Unverified — confirm specs before scoring,fb-445,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-446,"LENOVO ThinkPad Yoga L13 Gen 2👺🔋 Touchscreen Laptop with Pen. Warranty , for school and work",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,285.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-446_lenovo-thinkpad-yoga-l13-gen-2-touchscreen-laptop-with-pen-w.md,,Passed gates,Unverified — confirm specs before scoring,fb-446,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-447,"Lenovo X1 Carbon 7th Gen (2019) 🐼😈 Intel core i7-8th Gen, 8GB RAM 256GB storage, battery excellent",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,369.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-447_lenovo-x1-carbon-7th-gen-2019-intel-core-i7-8th-gen-8gb-ram.md,,Passed gates,Unverified — confirm specs before scoring,fb-447,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-448,Dell Latitude 7390 💻💕 Laptop || 8GB || 256GB || i5-8350U CPU @1.70GHz ✅ $199,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,199.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-448_dell-latitude-7390-laptop-8gb-256gb-i5-8350u-cpu-170ghz-199.md,,Passed gates,Unverified — confirm specs before scoring,fb-448,Candidate,,,,,,,,,,,,,,,,,,,,,,
